"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","IFINP","Transfers based on input use","USD","US dollar","2013","2013",,,"0","Units",,,1951856.592,,
"NLD","Netherlands","IFINP","Transfers based on input use","USD","US dollar","2014","2014",,,"0","Units",,,4452472.65,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2009","2009",,,"0","Units",,,914406.242,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2010","2010",,,"0","Units",,,160781.461,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2011","2011",,,"0","Units",,,5562.054,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2012","2012",,,"0","Units",,,2874624.868,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2013","2013",,,"0","Units",,,1951856.592,,
"NLD","Netherlands","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2014","2014",,,"0","Units",,,4452472.65,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2009","2009",,,"0","Units",,,914406.242,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2010","2010",,,"0","Units",,,160781.461,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2011","2011",,,"0","Units",,,5562.054,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2012","2012",,,"0","Units",,,2874624.868,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2013","2013",,,"0","Units",,,1951856.592,,
"NLD","Netherlands","IFINP_FIX_M","Support to modernisation  ","USD","US dollar","2014","2014",,,"0","Units",,,4452472.65,,
"NLD","Netherlands","IFINC","Transfers based on fishers income ","USD","US dollar","2008","2008",,,"0","Units",,,236117.207,,
"NLD","Netherlands","IFINC_INS","Income support","USD","US dollar","2008","2008",,,"0","Units",,,236117.207,,
"NLD","Netherlands","IFRPC","Transfers based on the reduction of productive capacity","USD","US dollar","2008","2008",,,"0","Units",,,40431346.527,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2009","2009",,,"0","Units",,,2578020.156,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2010","2010",,,"0","Units",,,3509604.329,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2011","2011",,,"0","Units",,,2258146.744,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012",,,"0","Units",,,8071138.657,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013",,,"0","Units",,,8985098.952,,
"NLD","Netherlands","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2014","2014",,,"0","Units",,,9724406.6,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2009","2009",,,"0","Units",,,1289010.078,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2010","2010",,,"0","Units",,,1754802.164,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2011","2011",,,"0","Units",,,1129073.372,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2012","2012",,,"0","Units",,,4035569.328,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2013","2013",,,"0","Units",,,4492549.476,,
"NLD","Netherlands","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2014","2014",,,"0","Units",,,4862203.3,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2009","2009",,,"0","Units",,,4298585.968,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2010","2010",,,"0","Units",,,4439304.383,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2011","2011",,,"0","Units",,,3468362.145,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2012","2012",,,"0","Units",,,10504747.765,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2013","2013",,,"0","Units",,,11969917.735,,
"NLD","Netherlands","IFMSC","Miscellaneous transfers to fishers","USD","US dollar","2014","2014",,,"0","Units",,,12447166.625,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2008","2008",,,"0","Units",,,831125.26,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2009","2009",,,"0","Units",,,10475564.035,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010",,,"0","Units",,,10807953.188,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011",,,"0","Units",,,6772556.087,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012",,,"0","Units",,,16724732.818,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013",,,"0","Units",,,19361031.91,,
"NLD","Netherlands","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014",,,"0","Units",,,19216545.549,,
"NLD","Netherlands","GSMKG","Marketing and promotion","USD","US dollar","2009","2009",,,"0","Units",,,1720565.812,,
"NLD","Netherlands","GSMKG","Marketing and promotion","USD","US dollar","2010","2010",,,"0","Units",,,929700.054,,
"NLD","Netherlands","GSMKG","Marketing and promotion","USD","US dollar","2011","2011",,,"0","Units",,,193324.491,,
"NLD","Netherlands","GSMKG","Marketing and promotion","USD","US dollar","2012","2012",,,"0","Units",,,448720.068,,
"NLD","Netherlands","GSMKG","Marketing and promotion","USD","US dollar","2013","2013",,,"0","Units",,,736445.937,,
"NLD","Netherlands","GSCOM","Support to fishing communities","USD","US dollar","2011","2011",,,"0","Units",,,1016890.91,,
"NLD","Netherlands","GSCOM","Support to fishing communities","USD","US dollar","2012","2012",,,"0","Units",,,1984889.04,,
"NLD","Netherlands","GSCOM","Support to fishing communities","USD","US dollar","2013","2013",,,"0","Units",,,2248372.846,,
"NLD","Netherlands","GSCOM","Support to fishing communities","USD","US dollar","2014","2014",,,"0","Units",,,2722760.025,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2008","2008",,,"0","Units",,,831125.26,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2009","2009",,,"0","Units",,,4887967.989,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2010","2010",,,"0","Units",,,4613846.64,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2011","2011",,,"0","Units",,,1685085.515,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2012","2012",,,"0","Units",,,1908457.773,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2013","2013",,,"0","Units",,,2730056.276,,
"NLD","Netherlands","GSRND","Research and development ","USD","US dollar","2014","2014",,,"0","Units",,,1907175.624,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2009","2009",,,"0","Units",,,2578020.156,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2010","2010",,,"0","Units",,,3509604.329,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2011","2011",,,"0","Units",,,2748181.8,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2012","2012",,,"0","Units",,,8347096.608,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2013","2013",,,"0","Units",,,9153607.374,,
"NLD","Netherlands","GSMNG","Management of resources","USD","US dollar","2014","2014",,,"0","Units",,,9724406.6,,
"NLD","Netherlands","GSMNG_STK","Stock enhancement programs","USD","US dollar","2011","2011",,,"0","Units",,,490035.055,,
"NLD","Netherlands","GSMNG_STK","Stock enhancement programs","USD","US dollar","2012","2012",,,"0","Units",,,275957.951,,
"NLD","Netherlands","GSMNG_STK","Stock enhancement programs","USD","US dollar","2013","2013",,,"0","Units",,,168508.422,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008",,,"0","Units",,,22070539.731,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009",,,"0","Units",,,19585503.645,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010",,,"0","Units",,,22428437.068,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011",,,"0","Units",,,19825555.681,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012",,,"0","Units",,,43854066.311,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013",,,"0","Units",,,30865472.611,,
"NZL","New Zealand","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014",,,"0","Units",,,58338836.947,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,22070539.731,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,19585503.645,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,22428437.068,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,19825555.681,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,43854066.311,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013",,,"0","Units",,,30865472.611,,
"NZL","New Zealand","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2014","2014",,,"0","Units",,,58338836.947,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2008","2008",,,"0","Units",,,22388328.565,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2009","2009",,,"0","Units",,,20244249.564,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2010","2010",,,"0","Units",,,23006426.417,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2011","2011",,,"0","Units",,,25261238.544,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012",,,"0","Units",,,31577047.977,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013",,,"0","Units",,,30124191.498,,
"NZL","New Zealand","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2014","2014",,,"0","Units",,,30487853.453,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2008","2008",,,"0","Units",,,-23472879.419,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2009","2009",,,"0","Units",,,-18508635.318,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2010","2010",,,"0","Units",,,-18766636.716,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2011","2011",,,"0","Units",,,-25819493.597,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2012","2012",,,"0","Units",,,-30328004.298,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2013","2013",,,"0","Units",,,-27985351.995,,
"NZL","New Zealand","FCRC","COST RECOVERY CHARGES","USD","US dollar","2014","2014",,,"0","Units",,,-24255537.572,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2008","2008",,,"0","Units",,,-23472879.419,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2009","2009",,,"0","Units",,,-18508635.318,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2010","2010",,,"0","Units",,,-18766636.716,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2011","2011",,,"0","Units",,,-25819493.597,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2012","2012",,,"0","Units",,,-30328004.298,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2013","2013",,,"0","Units",,,-27985351.995,,
"NZL","New Zealand","FCRMG","Cost Recovery Charges, for management, research and enforcement","USD","US dollar","2014","2014",,,"0","Units",,,-24255537.572,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2008","2008",,,"0","Units",,,45543419.15,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2009","2009",,,"0","Units",,,38094138.963,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010",,,"0","Units",,,41195073.785,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011",,,"0","Units",,,45645049.278,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012",,,"0","Units",,,74182070.609,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013",,,"0","Units",,,58850824.606,,
"NZL","New Zealand","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014",,,"0","Units",,,82594374.518,,
"NZL","New Zealand","GSRND","Research and development ","USD","US dollar","2012","2012",,,"0","Units",,,26661307.33,,
"NZL","New Zealand","GSRND","Research and development ","USD","US dollar","2013","2013",,,"0","Units",,,28726633.108,,
"NZL","New Zealand","GSRND","Research and development ","USD","US dollar","2014","2014",,,"0","Units",,,34311152.1,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2008","2008",,,"0","Units",,,45543419.15,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2009","2009",,,"0","Units",,,38094138.963,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2010","2010",,,"0","Units",,,41195073.785,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2011","2011",,,"0","Units",,,45645049.278,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2012","2012",,,"0","Units",,,47520763.279,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2013","2013",,,"0","Units",,,30124191.498,,
"NZL","New Zealand","GSMNG","Management of resources","USD","US dollar","2014","2014",,,"0","Units",,,48283222.418,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2008","2008",,,"0","Units",,,23155090.585,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2009","2009",,,"0","Units",,,17849889.4,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2010","2010",,,"0","Units",,,18188647.368,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2011","2011",,,"0","Units",,,20383810.734,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2012","2012",,,"0","Units",,,15943715.302,,
"NZL","New Zealand","GSMNG_EXP","Management expenditures ","USD","US dollar","2014","2014",,,"0","Units",,,17795368.965,,
"NOR","Norway","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2008","2008",,,"0","Units",,,262340742.523,,
"NOR","Norway","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2009","2009",,,"0","Units",,,250233528.275,,
"NOR","Norway","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010",,,"0","Units",,,255248781.573,,
"NOR","Norway","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011",,,"0","Units",,,280121333.213,,
"NOR","Norway","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012",,,"0","Units",,,140057271.528,,
"NOR","Norway","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,60464403.505,,
"NOR","Norway","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,58383170.45,,
"NOR","Norway","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,64664335.523,,
"NOR","Norway","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,63746493.677,,
"NOR","Norway","FSE_NON","FISHERIES SUPPORT ESTIMATE - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,61289222.436,,
"NOR","Norway","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,60464403.505,,
"NOR","Norway","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,58383170.45,,
"NOR","Norway","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2010","2010",,,"0","Units",,,64664335.523,,
"NOR","Norway","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2011","2011",,,"0","Units",,,63746493.677,,
"NOR","Norway","TIFN","TRANSFERS TO INDIVIDUAL FISHERS - Non Budgetary","USD","US dollar","2012","2012",,,"0","Units",,,61289222.436,,
"NOR","Norway","FTC","Fuel tax concessions","USD","US dollar","2008","2008",,,"0","Units",,,60464403.505,,
"NOR","Norway","FTC","Fuel tax concessions","USD","US dollar","2009","2009",,,"0","Units",,,58383170.45,,
"NOR","Norway","FTC","Fuel tax concessions","USD","US dollar","2010","2010",,,"0","Units",,,64664335.523,,
"NOR","Norway","FTC","Fuel tax concessions","USD","US dollar","2011","2011",,,"0","Units",,,63746493.677,,
"NOR","Norway","FTC","Fuel tax concessions","USD","US dollar","2012","2012",,,"0","Units",,,61289222.436,,
"NOR","Norway","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2008","2008",,,"0","Units",,,201876339.018,,
"NOR","Norway","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2009","2009",,,"0","Units",,,191850357.825,,
