"COU","Country","EMPL","Economic sector","GND","Gender","UNIT","Occupation rate","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,125,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,107,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,97,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","FU","Full-time","2013","2013","PER","Persons","0","Units",,,86,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2002","2002","PER","Persons","0","Units",,,220,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2003","2003","PER","Persons","0","Units",,,312,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2004","2004","PER","Persons","0","Units",,,287,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2005","2005","PER","Persons","0","Units",,,289,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2006","2006","PER","Persons","0","Units",,,537,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,532,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,599,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2009","2009","PER","Persons","0","Units",,,456,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2010","2010","PER","Persons","0","Units",,,489,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2011","2011","PER","Persons","0","Units",,,480,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2012","2012","PER","Persons","0","Units",,,488,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","PA","Part-time","2013","2013","PER","Persons","0","Units",,,310,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,691,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,710,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2002","2002","PER","Persons","0","Units",,,940,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2003","2003","PER","Persons","0","Units",,,962,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2004","2004","PER","Persons","0","Units",,,880,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2005","2005","PER","Persons","0","Units",,,860,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,689,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,690,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,735,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,600,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,614,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,587,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,585,,
"BEL","Belgium","EHAS","Harvest sector","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,396,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2000","2000","PER","Persons","0","Units",,,235,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2001","2001","PER","Persons","0","Units",,,246,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2002","2002","PER","Persons","0","Units",,,101,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2003","2003","PER","Persons","0","Units",,,96,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2004","2004","PER","Persons","0","Units",,,89,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2005","2005","PER","Persons","0","Units",,,99,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2006","2006","PER","Persons","0","Units",,,5,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2007","2007","PER","Persons","0","Units",,,11,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2008","2008","PER","Persons","0","Units",,,13,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2009","2009","PER","Persons","0","Units",,,11,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2010","2010","PER","Persons","0","Units",,,9,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2011","2011","PER","Persons","0","Units",,,8,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2012","2012","PER","Persons","0","Units",,,14,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","FU","Full-time","2013","2013","PER","Persons","0","Units",,,12,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2006","2006","PER","Persons","0","Units",,,72,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2007","2007","PER","Persons","0","Units",,,87,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2008","2008","PER","Persons","0","Units",,,120,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2009","2009","PER","Persons","0","Units",,,101,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2010","2010","PER","Persons","0","Units",,,96,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2011","2011","PER","Persons","0","Units",,,84,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2012","2012","PER","Persons","0","Units",,,94,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","PA","Part-time","2013","2013","PER","Persons","0","Units",,,48,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2000","2000","PER","Persons","0","Units",,,235,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2001","2001","PER","Persons","0","Units",,,246,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2006","2006","PER","Persons","0","Units",,,77,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2007","2007","PER","Persons","0","Units",,,98,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2008","2008","PER","Persons","0","Units",,,133,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2009","2009","PER","Persons","0","Units",,,112,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2010","2010","PER","Persons","0","Units",,,105,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2011","2011","PER","Persons","0","Units",,,92,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2012","2012","PER","Persons","0","Units",,,108,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","MAL","Males","TT","Total","2013","2013","PER","Persons","0","Units",,,60,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2001","2001","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2002","2002","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2003","2003","PER","Persons","0","Units",,,2,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2004","2004","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2005","2005","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2006","2006","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2007","2007","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2008","2008","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2009","2009","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2010","2010","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2011","2011","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2012","2012","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","FU","Full-time","2013","2013","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2006","2006","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2007","2007","PER","Persons","0","Units",,,4,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2008","2008","PER","Persons","0","Units",,,7,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2009","2009","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2010","2010","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2011","2011","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2012","2012","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","PA","Part-time","2013","2013","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2001","2001","PER","Persons","0","Units",,,1,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2006","2006","PER","Persons","0","Units",,,2,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2007","2007","PER","Persons","0","Units",,,4,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2008","2008","PER","Persons","0","Units",,,7,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2011","2011","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2012","2012","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","FEM","Females","TT","Total","2013","2013","PER","Persons","0","Units",,,0,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2000","2000","PER","Persons","0","Units",,,235,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2001","2001","PER","Persons","0","Units",,,247,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2002","2002","PER","Persons","0","Units",,,102,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2003","2003","PER","Persons","0","Units",,,98,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2004","2004","PER","Persons","0","Units",,,90,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2005","2005","PER","Persons","0","Units",,,100,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2006","2006","PER","Persons","0","Units",,,6,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2007","2007","PER","Persons","0","Units",,,11,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2008","2008","PER","Persons","0","Units",,,13,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2009","2009","PER","Persons","0","Units",,,11,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2010","2010","PER","Persons","0","Units",,,9,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2011","2011","PER","Persons","0","Units",,,8,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2012","2012","PER","Persons","0","Units",,,14,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","FU","Full-time","2013","2013","PER","Persons","0","Units",,,12,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2006","2006","PER","Persons","0","Units",,,73,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2007","2007","PER","Persons","0","Units",,,91,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2008","2008","PER","Persons","0","Units",,,127,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2009","2009","PER","Persons","0","Units",,,101,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2010","2010","PER","Persons","0","Units",,,96,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2011","2011","PER","Persons","0","Units",,,84,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2012","2012","PER","Persons","0","Units",,,94,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","PA","Part-time","2013","2013","PER","Persons","0","Units",,,48,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2000","2000","PER","Persons","0","Units",,,235,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2001","2001","PER","Persons","0","Units",,,247,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2006","2006","PER","Persons","0","Units",,,79,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2007","2007","PER","Persons","0","Units",,,102,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2008","2008","PER","Persons","0","Units",,,140,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2009","2009","PER","Persons","0","Units",,,112,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2010","2010","PER","Persons","0","Units",,,105,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2011","2011","PER","Persons","0","Units",,,92,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2012","2012","PER","Persons","0","Units",,,108,,
"BEL","Belgium","EFIC","Marine fisheries (coastal)","TOT","Total","TT","Total","2013","2013","PER","Persons","0","Units",,,60,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2000","2000","PER","Persons","0","Units",,,455,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2001","2001","PER","Persons","0","Units",,,463,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2002","2002","PER","Persons","0","Units",,,618,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2003","2003","PER","Persons","0","Units",,,552,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2004","2004","PER","Persons","0","Units",,,503,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2005","2005","PER","Persons","0","Units",,,471,,
"BEL","Belgium","EFDE","Marine fisheries (deep sea)","MAL","Males","FU","Full-time","2006","2006","PER","Persons","0","Units",,,145,,
