Country,Type,Subtype,Class,Amount,Currency,Year,Source
Chile,R&D,R&D,A2,2097339000,CLP,2018,Chile Informe de Ejecucion Trimestral Periodo 2018
Chile,Fishery Development,Institutional support and services,B2,17527860000,CLP,2018,Chile Informe de Ejecucion Trimestral Periodo 2018
Chile,Rural,Rural fisheries community development,C3,4170000,CLP,2018,Chile Informe de Ejecucion Trimestral Periodo 2018
Chile,MPAs,MPAs,A3,11385637.76,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Chile,MPAs,MPAs,A3,70676200.44,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Chile,Fishery Development,Development grants for fishery projects,B2,18023,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Chile,Fishery Management,Fishery management programs & services,A1,1011,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Chile,R&D,R&D,A2,433309,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Research"
Chile,Fishery Management,Monitoring control & surveillance,A1,2165760000,CLP,2018,"Programas de Subsidios y Otros Beneficios, Chile, 2018"
Chile,Assistance,Unemployment insurance,C1,115000000,CLP,2018,"Programas de Subsidios y Otros Beneficios, Chile, 2018"
Chile,Assistance,Worker adjustment and retraining,C1,1760000000,CLP,2018,"Programas de Subsidios y Otros Beneficios, Chile, 2018"
Chile,Rural,Rural fisheries community development,C3,25000000,CLP,2018,"Programas de Subsidios y Otros Beneficios, Chile, 2018"
Chile,Access,Access fees for third country agreements,B6,21449833.87,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
China,Fuel,Fuel subsidies,B7,5213000,CNY,2016,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
China,Fuel,Fuel subsidies,B7,22174608400,CNY,2016,China Fisheries Yearbook 2016
China,Fishery Management,Fishery management programs & services,A1,1600000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Fishery management programs & services,A1,1660000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock assessment,A1,87000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock assessment,A1,10000000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock assessment,A1,150000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,980000000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,12680000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,268000000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,74510000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,35200000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,325000000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Stock enhancement,A1,346912600,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Monitoring control & surveillance,A1,200000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Monitoring control & surveillance,A1,24290000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Monitoring control & surveillance,A1,60000000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Monitoring control & surveillance,A1,2250000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Management-Other,A1,40889600,CNY,2017,China Fisheries Yearbook 2018
China,Boat,"Boat / fleet construct., renewal, & modernization",B1,4130000,CNY,2017,China Fisheries Yearbook 2018
China,Boat,"Boat / fleet construct., renewal, & modernization",B1,11398000,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Development,Institutional support and services,B2,37950000,CNY,2017,China Fisheries Yearbook 2018
China,Port,Port & harbour construction & renovation,B3,16000000,CNY,2017,China Fisheries Yearbook 2018
China,Port,Port & harbour construction & renovation,B3,1203000000,CNY,2017,China Fisheries Yearbook 2018
China,Market Infrastructure,Processing & storage infrastructure,B4,31000000,CNY,2017,China Fisheries Yearbook 2018
China,Market Infrastructure,Processing & storage infrastructure,B4,8000000,CNY,2017,China Fisheries Yearbook 2018
China,Assistance,Income support,C1,60000000,CNY,2017,China Fisheries Yearbook 2018
China,Assistance,Income support,C1,90893000,CNY,2017,China Fisheries Yearbook 2018
China,Assistance,Unemployment insurance,C1,3066000,CNY,2017,China Fisheries Yearbook 2018
China,Assistance,Unemployment insurance,C1,113668000,CNY,2017,China Fisheries Yearbook 2018
China,Assistance,Assistance-Other,C1,23246800,CNY,2017,China Fisheries Yearbook 2018
China,Fishery Management,Fishery management programs & services,A1,123766325,CNY,2017,China WTO Subsidies Note-2019
China,Fishery Management,Stock enhancement,A1,398500000,CNY,2017,China WTO Subsidies Note-2019
China,Fishery Management,Stock enhancement,A1,123766325,CNY,2017,China WTO Subsidies Note-2019
China,R&D,R&D,A2,1135000,CNY,2017,China WTO Subsidies Note-2019
China,Boat,"Boat / fleet construct., renewal, & modernization",B1,75696300,CNY,2017,China WTO Subsidies Note-2019
China,Boat,"Boat / fleet construct., renewal, & modernization",B1,4980000,CNY,2017,China WTO Subsidies Note-2019
China,Port,Port & harbour construction & renovation,B3,2560000,CNY,2017,China WTO Subsidies Note-2019
China,Market Infrastructure,Processing & storage infrastructure,B4,1870000,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Income support,C1,2046000,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Income support,C1,463750,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Income support,C1,450000,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Income support,C1,271120,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Income support,C1,2400000,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Unemployment insurance,C1,65500000,CNY,2017,China WTO Subsidies Note-2019
China,Assistance,Unemployment insurance,C1,190000,CNY,2017,China WTO Subsidies Note-2019
China,Buybacks,Vessel buybacks,C2,1500000000,CNY,2017,China WTO Subsidies Note-2019
China,Buybacks,Vessel buybacks,C2,250000000,CNY,2017,China WTO Subsidies Note-2019
China,Buybacks,Vessel buybacks,C2,4196970000,CNY,2018,China WTO Subsidies Note-2019
China,MPAs,MPAs,A3,4242409.76,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
China,Access,Access fees for third country agreements,B6,275424947,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Colombia,MPAs,MPAs,A3,7828874.05,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Colombia,Access,Access fees for third country agreements,B6,139765.55,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Comoros,Fishery Management,Fishery management programs & services,A1,11778,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Comoros,Port,Port & harbour construction & renovation,B3,2000000000,KMF,2018,"Union des Comores, Plan d'Investissement Quinquennal (PIQ) 2016-2021"
Comoros,Port,Port & harbour construction & renovation,B3,1200000000,KMF,2018,"Union des Comores, Plan d'Investissement Quinquennal (PIQ) 2016-2021"
Comoros,Port,Port & harbour construction & renovation,B3,2000000000,KMF,2018,"Union des Comores, Plan d'Investissement Quinquennal (PIQ) 2016-2021"
Comoros,Port,Port & harbour construction & renovation,B3,1200000000,KMF,2018,"Union des Comores, Plan d'Investissement Quinquennal (PIQ) 2016-2021"
Comoros,Port,Port & harbour access / other,B3,14400000000,KMF,2018,"Union des Comores, Plan d'Investissement Quinquennal (PIQ) 2016-2021"
Comoros,Access,Access fees for third country agreements,B6,1622522.98,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Comoros,Fishery Management,Fishery management programs & services,A1,454900,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Comoros,Fishery Management,Fishery management programs & services,A1,583333.33,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Comoros,Fishery Management,Fishery management programs & services,A1,170111.11,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Comoros,Fishery Management,Fishery management programs & services,A1,2030311.11,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Comoros,Fishery Management,Fishery management programs & services,A1,61111.11,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Comoros,Market Infrastructure,Marketing support,B4,383333.33,USD,2018,SWIOFish1 World Bank Appraisal GEF Data Sheet
Congo Dem Rep,MPAs,MPAs,A3,341469.25,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Congo Dem Rep,Fishery Development,Development grants for fishery projects,B2,295400,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Congo Republic,MPAs,MPAs,A3,243085.37,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Congo Republic,Fishery Development,Development grants for fishery projects,B2,317307,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Congo Republic,Fishery Management,Fishery management programs & services,A1,398886,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Congo Republic,Access,Access fees for third country agreements,B6,265119.04,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Cook Islands,MPAs,MPAs,A3,6212181.78,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Costa Rica,Tax,Non-Fuel tax exemptions,B5,240000,CRC,2017,Gastos Tributarios Costa Rica 2017
Costa Rica,Fuel,Fuel tax concessions,B7,809538200,CRC,2017,Gastos Tributarios Costa Rica 2017
Costa Rica,MPAs,MPAs,A3,4587791.84,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Costa Rica,Access,Access fees for third country agreements,B6,52601.06,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Cote d'Ivoire,Tax,Non-Fuel tax exemptions,B5,1100000000,CFA,2018,Cote d'Ivoire Rapport sur la Depense Fiscale 2018
Cote d'Ivoire,Fuel,Fuel tax concessions,B7,1250000000,CFA,2018,Cote d'Ivoire Rapport sur la Depense Fiscale 2018
Cote d'Ivoire,Fishery Management,Fishery management programs & services,A1,550100000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Management,Fishery management programs & services,A1,280000000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Management,Stock enhancement,A1,25855044,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,30000000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,150000000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,532500000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,223450000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,22500000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,476700000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Institutional support and services,B2,84428928,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Institutional support and services,B2,477985200,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Fishery Development,Institutional support and services,B2,1110529159,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,3163425000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,331399449,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,118503627,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,100550000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,485700000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Port,Port & harbour construction & renovation,B3,730500000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Market Infrastructure,Marketing support,B4,1420000000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Market Infrastructure,Processing & storage infrastructure,B4,331399449,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Market Infrastructure,Processing & storage infrastructure,B4,3163425000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Rural,Rural fisheries community development,C3,174700000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,Rural,Rural fisheries community development,C3,65000000,CFA,2018,Cote d'Ivoire Loi de Finances 2018
Cote d'Ivoire,MPAs,MPAs,A3,165717.71,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Cote d'Ivoire,Fishery Development,Development grants for fishery projects,B2,26295993,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Cote d'Ivoire,Fishery Management,Fishery management programs & services,A1,1758179,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Cote d'Ivoire,Assistance,Worker adjustment and retraining,C1,8847,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Training"
Cote d'Ivoire,Access,Access fees for third country agreements,B6,655127.14,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Croatia,MPAs,MPAs,A3,23511960.61,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Croatia,Access,Access fees for third country agreements,B6,50112.97,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
